,Trait,study,mgid,Designations,predicted.value,std.error,Reliability
1818,GYKGPHA,Burundi - Rainfed_2018WS,3946146,IR14L159,4087.721302,353.0842827,0.288011578
1819,GYKGPHA,Burundi - Rainfed_2018WS,4609098,IR122310:7-2-2,4016.698738,339.9082129,0.341514327
1820,GYKGPHA,Burundi - Rainfed_2018WS,300100073,IR103414-B-B-6-1,4227.20303,353.5369606,0.286151382
1821,GYKGPHA,Burundi - Rainfed_2018WS,300038124,IR100120-B-B-B-B-11,4054.536535,344.9598447,0.320153616
1822,GYKGPHA,Burundi - Rainfed_2018WS,300100191,IR103780-B-B-6-2,3771.848709,345.4959497,0.318814624
1823,GYKGPHA,Burundi - Rainfed_2018WS,4395302,IR15A1410,4081.628111,322.1325117,0.38239662
1824,GYKGPHA,Burundi - Rainfed_2018WS,3427099,IR12N240,3746.709564,357.8541956,0.26837939
1825,GYKGPHA,Burundi - Rainfed_2018WS,300589926,IR108038-B-B-B-2-B-B,4273.833993,338.849554,0.349929403
1826,GYKGPHA,Burundi - Rainfed_2018WS,300100227,IR103783-B-B-6-2,3896.849768,311.6135467,0.448091624
1827,GYKGPHA,Burundi - Rainfed_2018WS,3023573,IR11A306,4221.619037,331.7497853,0.374571382
1828,GYKGPHA,Burundi - Rainfed_2018WS,3945606,IR14L144,3783.876707,341.2453647,0.335349475
1829,GYKGPHA,Burundi - Rainfed_2018WS,3041042,IR86385-84-1-1-B,3909.996612,285.9056989,0.533657154
1830,GYKGPHA,Burundi - Rainfed_2018WS,300719368,IR117826-B-6-1-1-3,3927.221746,296.088211,0.504976068
1831,GYKGPHA,Burundi - Rainfed_2018WS,3425772,IR12N165,3823.02985,350.2635824,0.29908771
1832,GYKGPHA,Burundi - Rainfed_2018WS,2972722,IR11A341,3896.845188,331.3185546,0.374868791
1833,GYKGPHA,Burundi - Rainfed_2018WS,1604378,IR80411-B-49-1,3983.293836,326.1838781,0.330809322
1834,GYKGPHA,Burundi - Rainfed_2018WS,300099901,IR103390-B-B-2-3,3821.685699,353.0122025,0.289454536
1835,GYKGPHA,Burundi - Rainfed_2018WS,2159583,IR64-SUB1,3664.70105,245.0478189,0.651645743
1836,GYKGPHA,Burundi - Rainfed_2018WS,300718527,IR117820-B-46-3-1-4,4217.353698,340.8429772,0.344031955
1837,GYKGPHA,Burundi - Rainfed_2018WS,4274682,IR14L521,3871.674608,331.9493789,0.372096605
1838,GYKGPHA,Burundi - Rainfed_2018WS,300719756,IR117821-B-23-1-1-3,4182.96147,340.9227081,0.343725027
1839,GYKGPHA,Burundi - Rainfed_2018WS,3041160,IR86385-276-2-2-B,3714.135227,285.8259066,0.533917417
1840,GYKGPHA,Burundi - Rainfed_2018WS,3272808,IR12N135,4300.666079,358.482531,0.265807914
1841,GYKGPHA,Burundi - Rainfed_2018WS,2158489,IR79971-B-191-B-B,3894.324658,335.5730837,0.346272429
1842,GYKGPHA,Burundi - Rainfed_2018WS,3806873,IR13A515,4028.242746,333.6964648,0.365204207
1843,GYKGPHA,Burundi - Rainfed_2018WS,300296708,IR108005-B-B RGA-B RGA-1,4042.455197,335.4750454,0.346654348
1844,GYKGPHA,Burundi - Rainfed_2018WS,3592212,IR13N143,4166.615119,345.2960722,0.321103133
1845,GYKGPHA,Burundi - Rainfed_2018WS,4228927,IR14A150,3971.460886,316.5245886,0.429607109
1846,GYKGPHA,Burundi - Rainfed_2018WS,300718959,IR118175-B-34-1-1-2,4079.064381,333.1317856,0.366861188
1847,GYKGPHA,Burundi - Rainfed_2018WS,300437498,IR16F1181,3903.822004,349.1427173,0.309332493
1848,GYKGPHA,Burundi - Rainfed_2018WS,300172497,IR101840-1-1-11-2-1,4112.085021,315.9605722,0.437774994
1849,GYKGPHA,Burundi - Rainfed_2018WS,300125440,IR15T1303,3900.032623,348.1131702,0.313526231
1850,GYKGPHA,Burundi - Rainfed_2018WS,300719317,IR118174-B-1-1-1-2,3972.111368,340.0236941,0.339687593
1851,GYKGPHA,Burundi - Rainfed_2018WS,300133075,IR15T1319,3661.163611,331.2368066,0.378969292
1852,GYKGPHA,Burundi - Rainfed_2018WS,300133147,IR15T1330,4392.429491,345.2378305,0.319396274
1853,GYKGPHA,Burundi - Rainfed_2018WS,300162945,IR13F474,4570.114081,351.1641347,0.302050858
1854,GYKGPHA,Burundi - Rainfed_2018WS,3492858,IR12M112,4208.091886,329.5855011,0.384831371
1855,GYKGPHA,Burundi - Rainfed_2018WS,3592657,IR13N152,4097.19157,355.0075691,0.280341525
1856,GYKGPHA,Burundi - Rainfed_2018WS,4193129,IR14F717,3952.381332,254.0096762,0.618076479
1857,GYKGPHA,Burundi - Rainfed_2018WS,300437331,IR16F1014,4248.390433,338.4584795,0.351044998
1858,GYKGPHA,Burundi - Rainfed_2018WS,2472088,IR09A220,3803.87642,326.0964401,0.394192928
1859,GYKGPHA,Burundi - Rainfed_2018WS,4228888,IR14N153,4166.53909,355.1062618,0.285575043
1860,GYKGPHA,Burundi - Rainfed_2018WS,300133165,IR15T1476,4154.101116,349.3208591,0.311894334
1861,GYKGPHA,Burundi - Rainfed_2018WS,3426240,IR12A229,3773.527897,337.4929675,0.349266508
1862,GYKGPHA,Burundi - Rainfed_2018WS,300100202,IR103782-B-B-1-1,3896.734487,326.9041016,0.390886859
1863,GYKGPHA,Burundi - Rainfed_2018WS,4453593,IR100632-37-AJY 3-CMU 1,3970.647484,311.3476184,0.442045001
1864,GYKGPHA,Burundi - Rainfed_2018WS,2781606,BRRI dhan 53,3941.156978,349.2921637,0.296700895
1865,GYKGPHA,Burundi - Rainfed_2018WS,300718862,IR118171-B-22-3-1-4,3801.990143,323.4250329,0.405473101
1866,GYKGPHA,Burundi - Rainfed_2018WS,300233098,IR16A1957,4005.210892,342.041666,0.332584803
1867,GYKGPHA,Burundi - Rainfed_2018WS,3593039,IR13A153,3902.427887,322.7791433,0.408007134
1868,GYKGPHA,Burundi - Rainfed_2018WS,300133971,IR15T1462,4238.966785,350.4868997,0.298742448
1869,GYKGPHA,Burundi - Rainfed_2018WS,2285605,A69-1,4070.645802,304.6831536,0.303902778
1870,GYKGPHA,Burundi - Rainfed_2018WS,4608486,IR115838:5-5-5,3945.712312,350.7216529,0.29620591
1871,GYKGPHA,Burundi - Rainfed_2018WS,300100422,IR103805-B-B-2-2,3978.562966,340.9537604,0.337169318
1872,GYKGPHA,Burundi - Rainfed_2018WS,2723508,IR84878-B-60-4-1,4167.817293,322.6899852,0.406767582
1873,GYKGPHA,Burundi - Rainfed_2018WS,300099924,IR103394-B-B-1-2,4299.895652,346.4599515,0.315920037
1874,GYKGPHA,Burundi - Rainfed_2018WS,4536811,PIR-26>C0-2071-1-4-2-1,4404.070531,355.3094694,0.284426389
1875,GYKGPHA,Burundi - Rainfed_2018WS,300719618,IR117824-B-50-1-2-5,4189.940486,316.0502651,0.435886035
1876,GYKGPHA,Burundi - Rainfed_2018WS,4019170,SALT TOL SIN THWE LATT,3967.472545,355.4002618,0.278378954
1877,GYKGPHA,Burundi - Rainfed_2018WS,1161411,IR74371-54-1-1,3593.504882,307.8687719,0.450372475
1878,GYKGPHA,Burundi - Rainfed_2018WS,2697338,IR10N237,4374.221804,346.0413911,0.321814472
1879,GYKGPHA,Burundi - Rainfed_2018WS,4392936,IR15A1479,4274.007556,322.8300518,0.398381624
1880,GYKGPHA,Burundi - Rainfed_2018WS,300100050,IR103412-B-B-1-2,3898.023186,334.811299,0.36040161
1881,GYKGPHA,Burundi - Rainfed_2018WS,3022947,IR11A282,4356.16692,331.6330718,0.372669112
1882,GYKGPHA,Burundi - Rainfed_2018WS,4270335,IR96321-1447-651-B-1-1-2,3875.313009,289.2722627,0.528795187
1883,GYKGPHA,Burundi - Rainfed_2018WS,1320705,IR80312-6-B-3-2-B,3958.048717,324.3385029,0.405234998
1884,GYKGPHA,Burundi - Rainfed_2018WS,3874531,IR93346:1-B-13-7-6-1RGA-2RGA-1-B,3863.486749,356.5329698,0.28446956
1885,GYKGPHA,Burundi - Rainfed_2018WS,3592044,IR13N131,4043.369172,328.5437343,0.38512068
1886,GYKGPHA,Burundi - Rainfed_2018WS,3040955,IR86384-55-2-1-B,3731.237206,300.3205017,0.488919943
1887,GYKGPHA,Burundi - Rainfed_2018WS,300718957,IR118178-B-38-5-1-5,3871.835142,337.2203619,0.350317326
1888,GYKGPHA,Burundi - Rainfed_2018WS,2652472,IR83388-B-B-108-3,3647.572506,321.1050031,0.402114583
1889,GYKGPHA,Burundi - Rainfed_2018WS,4276956,IR14L395,3867.045484,341.9625829,0.333123711
1890,GYKGPHA,Burundi - Rainfed_2018WS,2451117,IR09A235,4175.072921,337.6567131,0.352124385
1891,GYKGPHA,Burundi - Rainfed_2018WS,4278014,IR14L586,3792.710558,345.5892966,0.318531103
1892,GYKGPHA,Burundi - Rainfed_2018WS,3771803,IR13L188,3610.340991,273.1442351,0.578750774
1893,GYKGPHA,Burundi - Rainfed_2018WS,300045463,IR15L1419,3936.60346,352.0581451,0.291887114
1894,GYKGPHA,Burundi - Rainfed_2018WS,3658769,IR13N102,3962.806689,331.2609586,0.375602747
1895,GYKGPHA,Burundi - Rainfed_2018WS,4395286,IR15A1103,4031.14542,322.2345991,0.382005107
1896,GYKGPHA,Burundi - Rainfed_2018WS,3946140,IR14L156,3987.030658,355.4883292,0.278473555
1897,GYKGPHA,Burundi - Rainfed_2018WS,4688573,PR37464-31-3-2-2-2-3-1-B-5-1-1,4071.649961,361.1900336,0.266142329
1898,GYKGPHA,Burundi - Rainfed_2018WS,4194510,IR14F703,3924.608556,253.6277272,0.619224196
1899,GYKGPHA,Burundi - Rainfed_2018WS,300437396,IR16F1079,3925.964539,338.6939587,0.349787328
1900,GYKGPHA,Burundi - Rainfed_2018WS,4333583,IR97418-32-3-1-AJY 1-1,3892.091016,315.927944,0.437257175
1901,GYKGPHA,Burundi - Rainfed_2018WS,300160009,IR15L1656,3992.976093,298.249362,0.492035782
1902,GYKGPHA,Burundi - Rainfed_2018WS,1162264,SAMBHA MAHSURI,4072.282013,304.7843395,0.44275228
1903,GYKGPHA,Burundi - Rainfed_2018WS,4220423,IR105469:72-18-2,3700.588093,339.4822957,0.329600878
1904,GYKGPHA,Burundi - Rainfed_2018WS,4029135,IR14L256,4275.80573,343.9376242,0.325389298
1905,GYKGPHA,Burundi - Rainfed_2018WS,2254836,SAMBHA MAHSURI-SUB1,4080.448882,313.3018404,0.435494658
1906,GYKGPHA,Burundi - Rainfed_2018WS,300159905,IR15L1222,3964.456727,298.8643489,0.489938789
1907,GYKGPHA,Burundi - Rainfed_2018WS,300099955,IR103399-B-B-2-3,4007.204179,343.7601351,0.328831396
1908,GYKGPHA,Burundi - Rainfed_2018WS,4452548,IR100692-AJY 5-1-AJY 1,3974.727083,334.5885721,0.352312486
1909,GYKGPHA,Burundi - Rainfed_2018WS,2972309,IR11A297,4184.373831,326.3220495,0.393375505
1910,GYKGPHA,Burundi - Rainfed_2018WS,300224531,IR16L1499,3875.025635,320.4073583,0.417974894
1911,GYKGPHA,Burundi - Rainfed_2018WS,300099796,IR103377-B-B-3-3,4319.417267,352.7557973,0.289496785
1912,GYKGPHA,Burundi - Rainfed_2018WS,3041133,IR86385-194-2-1-B,3770.510872,285.7833757,0.534056113
1913,GYKGPHA,Burundi - Rainfed_2018WS,300437489,IR16F1172,3822.532053,349.774028,0.306809633
1914,GYKGPHA,Burundi - Rainfed_2018WS,300589954,IR108034-B-B-B-5-B-B,4025.806124,334.3979957,0.36679759
1915,GYKGPHA,Burundi - Rainfed_2018WS,1111689,IR03A262,3972.397443,324.115104,0.393903468
1916,GYKGPHA,Burundi - Rainfed_2018WS,300589989,IR108031-B-B-B-2-B-B,3801.654424,323.5946813,0.40753615
1917,GYKGPHA,Burundi - Rainfed_2018WS,1960929,IR06A150,4157.133043,326.675801,0.383138907
1918,GYKGPHA,Burundi - Rainfed_2018WS,2433533,IR09A228,3674.76243,307.0550992,0.467642119
1919,GYKGPHA,Burundi - Rainfed_2018WS,4275086,IR14L345,3846.723649,320.7195682,0.41323043
1920,GYKGPHA,Burundi - Rainfed_2018WS,4609623,IR15A4029,3998.69315,252.6535445,0.636188041
1921,GYKGPHA,Burundi - Rainfed_2018WS,300134060,IR15T1473,4246.875667,353.5301015,0.286377659
1922,GYKGPHA,Burundi - Rainfed_2018WS,300100002,IR103406-B-B-3-2,3921.339905,353.7460255,0.28560592
1923,GYKGPHA,Burundi - Rainfed_2018WS,3853540,IR91648-B-117-B-1-1,3967.327817,274.9880886,0.573880876
1924,GYKGPHA,Burundi - Rainfed_2018WS,3806774,IR13N157,4107.906161,335.1418034,0.35863016
1925,GYKGPHA,Burundi - Rainfed_2018WS,94801,IRRI 123,3999.954263,294.5227485,0.505496703
1926,GYKGPHA,Burundi - Rainfed_2018WS,300100298,IR103791-B-B-3-1,3656.630218,319.3247889,0.41943514
1927,GYKGPHA,Burundi - Rainfed_2018WS,300100240,IR103785-B-B-1-3,3929.28852,331.7361198,0.373696862
1928,GYKGPHA,Burundi - Rainfed_2018WS,400000015,GWIZUMWIMBU,4302.648726,274.4613367,0.152720646
1929,GYKGPHA,Burundi - Rainfed_2018WS,1838118,NSIC 2016 RC 468,3961.816203,348.5345352,0.294796922
1930,GYKGPHA,Burundi - Rainfed_2018WS,300039577,IR99047-B-B-B-B-47,4093.483695,346.6381765,0.314808553
1931,GYKGPHA,Burundi - Rainfed_2018WS,300437350,IR16F1033,3885.313531,300.6535409,0.489230089
1932,GYKGPHA,Burundi - Rainfed_2018WS,300589958,IR108048-B-B-B-6-B-B,3756.79153,321.5476468,0.414850858
1933,GYKGPHA,Burundi - Rainfed_2018WS,300099979,IR103404-B-B-1-3,3997.71547,352.263736,0.291880642
1934,GYKGPHA,Burundi - Rainfed_2018WS,1201260,IR04A115,4331.489906,313.6971696,0.439183582
1935,GYKGPHA,Burundi - Rainfed_2018WS,4194599,IR14F690,3839.525235,253.7276936,0.618923974
1936,GYKGPHA,Burundi - Rainfed_2018WS,300100396,IR103802-B-B-2-3,4039.826439,333.9254506,0.365592515
1937,GYKGPHA,Burundi - Rainfed_2018WS,1847260,SWARNA-SUB1,3955.597194,283.1951273,0.520122925
1938,GYKGPHA,Burundi - Rainfed_2018WS,2972293,IR11A293,4210.537832,326.121902,0.394119415
1939,GYKGPHA,Burundi - Rainfed_2018WS,4339585,IR14L594,3865.334194,355.6370195,0.283491796
1940,GYKGPHA,Burundi - Rainfed_2018WS,300589929,IR108028-B-B-B-1-B-B,3909.764023,316.2982385,0.434126955
1941,GYKGPHA,Burundi - Rainfed_2018WS,300100153,IR103421-B-B-5-3,4145.979572,340.4990488,0.338201393
1942,GYKGPHA,Burundi - Rainfed_2018WS,4028465,IR14L261,3625.89556,348.5827431,0.306274978
1943,GYKGPHA,Burundi - Rainfed_2018WS,4274214,IR14L297,4035.264243,340.2383153,0.339678712
1944,GYKGPHA,Burundi - Rainfed_2018WS,123287,TDK 1,3323.192447,334.7829839,0.360142486
1945,GYKGPHA,Burundi - Rainfed_2018WS,2147653,IR81023-B-116-1-2,3820.14603,333.480499,0.354700019
1946,GYKGPHA,Burundi - Rainfed_2018WS,300234317,IR103728-B-B-B-B-1,3860.715625,349.2786524,0.303168827
1947,GYKGPHA,Burundi - Rainfed_2018WS,3425965,IR12A329,4088.303264,315.9083867,0.430924947
1948,GYKGPHA,Burundi - Rainfed_2018WS,300718726,IR118170-B-52-1-1-3,3722.678887,317.2734174,0.427459912
1949,GYKGPHA,Burundi - Rainfed_2018WS,300038744,IR99982-B-B-B-B-1,4288.340311,324.252224,0.401205119
1950,GYKGPHA,Burundi - Rainfed_2018WS,3944836,IR14L101,4039.06057,323.2677118,0.408047815
1951,GYKGPHA,Burundi - Rainfed_2018WS,300437476,IR16F1159,4021.814391,344.8027988,0.327008233
1952,GYKGPHA,Burundi - Rainfed_2018WS,2972796,IR11N202,4081.391104,334.3669479,0.363222927
1953,GYKGPHA,Burundi - Rainfed_2018WS,4229118,IR14A185,4106.510572,320.8007623,0.411230031
1954,GYKGPHA,Burundi - Rainfed_2018WS,300100320,IR103794-B-B-1-2,4221.572372,340.4820108,0.33918494
1955,GYKGPHA,Burundi - Rainfed_2018WS,144974,IR54447-3B-10-2,4102.959111,351.0732744,0.263589712
1956,GYKGPHA,Burundi - Rainfed_2018WS,1161410,IR74371-46-1-1,3641.604979,309.6847403,0.443869381
1957,GYKGPHA,Burundi - Rainfed_2018WS,2858722,IR10A231,4044.960474,348.5278944,0.312229631
1958,GYKGPHA,Burundi - Rainfed_2018WS,2642849,IR09M120,3900.554131,337.3725325,0.349730856
1959,GYKGPHA,Burundi - Rainfed_2018WS,4194537,IR14F707,3942.844932,253.7540625,0.618844763
1960,GYKGPHA,Burundi - Rainfed_2018WS,2971736,IR11N121,4135.243701,342.0231318,0.3377574
1961,GYKGPHA,Burundi - Rainfed_2018WS,300100331,IR103795-B-B-2-1,4065.733707,330.0679092,0.379259923
1962,GYKGPHA,Burundi - Rainfed_2018WS,4333471,IR96173-34-3-2-AJY 3-1,4451.851143,356.5879332,0.279631324
1963,GYKGPHA,Burundi - Rainfed_2018WS,3592078,IR13N134,4260.117577,356.2235493,0.27549411
1964,GYKGPHA,Burundi - Rainfed_2018WS,1401800,IR05N341,4712.971459,346.6943318,0.314659581
1965,GYKGPHA,Burundi - Rainfed_2018WS,300223848,IR16L1411,3777.551673,334.7614257,0.359986827
1966,GYKGPHA,Burundi - Rainfed_2018WS,1635226,IR79913-B-176-B-4,3763.407947,344.6598586,0.313816165
1967,GYKGPHA,Burundi - Rainfed_2018WS,300172496,IR101793-1-1-1-3-5-4,4178.886304,315.9985544,0.438034814
1968,GYKGPHA,Burundi - Rainfed_2018WS,3773687,IR13L337,3356.327849,332.1301024,0.370794047
1969,GYKGPHA,Burundi - Rainfed_2018WS,400000014,MUGWIZA,4286.106161,274.3244749,0.153565437
1970,GYKGPHA,Burundi - Rainfed_2018WS,3658875,IR13A107,4409.198285,338.4207855,0.346668677
1971,GYKGPHA,Burundi - Rainfed_2018WS,3041060,IR86385-98-1-1-B,3781.809339,285.8597144,0.533807153
1972,GYKGPHA,Burundi - Rainfed_2018WS,2348720,IR08A176,4009.352237,331.5083168,0.374307708
1973,GYKGPHA,Burundi - Rainfed_2018WS,300159798,IR15L1203,4079.239021,354.9207304,0.280324965
1974,GYKGPHA,Burundi - Rainfed_2018WS,1133741,IR03A568,4105.252228,350.1764636,0.300471151
1975,GYKGPHA,Burundi - Rainfed_2018WS,300350880,IR108135-B-1-AJY 1-B-1,4097.408427,345.5948035,0.318083516
1976,GYKGPHA,Burundi - Rainfed_2018WS,3425923,IR12A173,3963.150645,350.7640749,0.297083209
1977,GYKGPHA,Burundi - Rainfed_2018WS,300718347,IR117823-B-38-3-2-3,4070.977022,303.8045778,0.478753489
1978,GYKGPHA,Burundi - Rainfed_2018WS,3041036,IR86385-80-1-2-B,3868.648621,285.8725541,0.533765273
1979,GYKGPHA,Burundi - Rainfed_2018WS,2158291,IR79971-B-227-B-B,3991.20342,335.8208167,0.345306858
1980,GYKGPHA,Burundi - Rainfed_2018WS,4226358,IR110615-C1-B-B-B-1-1,4463.80002,353.6851309,0.291055021
1981,GYKGPHA,Burundi - Rainfed_2018WS,300437362,IR16F1045,4066.811258,329.3049755,0.385832853
1982,GYKGPHA,Burundi - Rainfed_2018WS,1265595,KOMBOKA (IR05N221),4345.913976,343.1510393,0.317378946
1983,GYKGPHA,Burundi - Rainfed_2018WS,4453473,IR100688-15-AJY 2-CMU 2,4194.069493,351.0151298,0.285801929
1984,GYKGPHA,Burundi - Rainfed_2018WS,4214820,IR99054-B-B-1,4033.127743,354.9419359,0.268629916
1985,GYKGPHA,Burundi - Rainfed_2018WS,300159918,IR15L1505,4100.635665,284.6493133,0.537305481
1986,GYKGPHA,Burundi - Rainfed_2018WS,4731993,IR127152-2-10,3663.180475,285.1390513,0.521848395
1987,GYKGPHA,Burundi - Rainfed_2018WS,300071001,IR15T1133,3977.624844,350.0549564,0.291907908
1988,GYKGPHA,Burundi - Rainfed_2018WS,4193113,IR14F713,3907.531077,253.552975,0.619448617
1989,GYKGPHA,Burundi - Rainfed_2018WS,300719793,IR118165-B-9-2-1-5,3613.018816,320.4059909,0.415790801
1990,GYKGPHA,Burundi - Rainfed_2018WS,300589957,IR108028-B-B-B-4-B-B,3890.600864,316.2910204,0.434152782
1991,GYKGPHA,Burundi - Rainfed_2018WS,3042709,IR55423-01,4059.236763,274.6365447,0.441646229
1992,GYKGPHA,Burundi - Rainfed_2018WS,1158937,CIHERANG,3723.950715,276.920604,0.558619152
1993,GYKGPHA,Burundi - Rainfed_2018WS,4453460,IR100701-AJY 24-AJY 1-CMU 1,3942.130954,326.1918638,0.384278887
1994,GYKGPHA,Burundi - Rainfed_2018WS,4453095,IR92831-22-BAY 2-1-CMU 1,3977.049389,348.5832337,0.306801519
1995,GYKGPHA,Burundi - Rainfed_2018WS,300718661,IR117826-B-3-2-2-3,3935.523965,296.0991719,0.504939417
1996,GYKGPHA,Burundi - Rainfed_2018WS,3523215,IR12N249,4054.05064,353.5838721,0.291679135
1997,GYKGPHA,Burundi - Rainfed_2018WS,300046424,IR15L1442,4118.156211,352.3147915,0.291557146
1998,GYKGPHA,Burundi - Rainfed_2018WS,3521099,BRRI dhan 55,4252.522895,265.7112325,0.205883713
1999,GYKGPHA,Burundi - Rainfed_2018WS,4474307,IR15D120,3704.480403,358.041293,0.273380979
2000,GYKGPHA,Burundi - Rainfed_2018WS,4204305,IR105479:64-2,3639.948737,341.9388526,0.314322681
2001,GYKGPHA,Burundi - Rainfed_2018WS,300159488,IR15L1153,4045.082523,346.4494741,0.31426942
2002,GYKGPHA,Burundi - Rainfed_2018WS,1253989,IRRI 154,3990.942717,231.6968029,0.69049739
2003,GYKGPHA,Burundi - Rainfed_2018WS,3040989,IR86385-24-3-1-B,3736.911764,285.7819697,0.534060698
2004,GYKGPHA,Burundi - Rainfed_2018WS,400000013,KAZOSI,4194.760421,274.3338855,0.153507363
2005,GYKGPHA,Burundi - Rainfed_2018WS,3082649,IR11L122,4283.747414,354.9358351,0.280470873
2006,GYKGPHA,Burundi - Rainfed_2018WS,2488348,IR82635-B-B-75-2,3887.1848,310.4814518,0.450283588
2007,GYKGPHA,Burundi - Rainfed_2018WS,4275818,IR14L545,3867.023304,336.1615037,0.355112548
2008,GYKGPHA,Burundi - Rainfed_2018WS,300100196,IR103781-B-B-2-1,4164.802409,334.1138748,0.363889724
2009,GYKGPHA,Burundi - Rainfed_2018WS,300100249,IR103786-B-B-1-3,3977.802919,349.6146698,0.302262755
2010,GYKGPHA,Burundi - Rainfed_2018WS,4193103,IR14F711,3903.117572,253.7576578,0.618833962
2011,GYKGPHA,Burundi - Rainfed_2018WS,4275035,IR14L331,3981.436203,320.5515227,0.413845161
2012,GYKGPHA,Burundi - Rainfed_2018WS,2146449,IR81047-B-106-2-4,3589.664616,333.7847269,0.353522091
2013,GYKGPHA,Burundi - Rainfed_2018WS,4027390,IR95781-15-1-1-4,3900.895553,333.1691735,0.366427458
2014,GYKGPHA,Burundi - Rainfed_2018WS,3638786,IR91648-B-289-B ,3970.437831,273.704833,0.575296719
2015,GYKGPHA,Burundi - Rainfed_2018WS,4027372,IR14L253,3888.285494,328.9850137,0.384509929
2016,GYKGPHA,Burundi - Rainfed_2018WS,300719024,IR118170-B-18-1-1-3,3739.926841,317.030865,0.42833498
2017,GYKGPHA,Burundi - Rainfed_2018WS,1192189,IR77080-B-34-3,3941.576355,311.4257363,0.42115925
2018,GYKGPHA,Burundi - Rainfed_2018WS,300718893,IR117823-B-43-1-1-1,4071.837493,303.8284666,0.478671513
2019,GYKGPHA,Burundi - Rainfed_2018WS,1189517,IR72667-16-1-B-B-3,3864.033955,349.757567,0.301325243
2020,GYKGPHA,Burundi - Rainfed_2018WS,82290,RC 18,3951.336159,335.0833999,0.364703084
2021,GYKGPHA,Burundi - Rainfed_2018WS,2652391,IR83381-B-B-137-3,3813.269647,336.8764119,0.342801582
2022,GYKGPHA,Burundi - Rainfed_2018WS,300589964,IR108044-B-B-B-3-B-B,4163.407093,346.4707921,0.319806954
2023,GYKGPHA,Burundi - Rainfed_2018WS,4194486,IR14F697,3901.690074,254.0354252,0.617999044
2024,GYKGPHA,Burundi - Rainfed_2018WS,3771609,IR92522-45-3-1-4,4028.327215,346.9364471,0.312340325
2025,GYKGPHA,Burundi - Rainfed_2018WS,2652531,IR09L226,4035.327918,316.3094938,0.419447817
2026,GYKGPHA,Burundi - Rainfed_2018WS,4689013,PR42071-14-2-2-2,4155.184238,356.9357321,0.260390268
2027,GYKGPHA,Burundi - Rainfed_2018WS,3853388,IR91648-B-20-B-3-1,3959.086176,275.1251428,0.573456015
2028,GYKGPHA,Burundi - Rainfed_2018WS,300100230,IR103784-B-B-1-2,4020.893728,311.4024411,0.448288025
2029,GYKGPHA,Burundi - Rainfed_2018WS,300223871,IR16L1419,3891.540563,317.2476327,0.425149501
2030,GYKGPHA,Burundi - Rainfed_2018WS,4689031,PR44522-15-5-2-B,3962.570969,357.2675364,0.259014559
2031,GYKGPHA,Burundi - Rainfed_2018WS,2451001,IR09N516,4052.884259,314.8338351,0.435873629
2032,GYKGPHA,Burundi - Rainfed_2018WS,300350892,IR108175-B-22-AJY 3-B-1,4088.266425,356.5718675,0.274106763
2033,GYKGPHA,Burundi - Rainfed_2018WS,4732011,IR127155-1-22,3754.520859,300.9993012,0.456265905
2034,GYKGPHA,Burundi - Rainfed_2018WS,300100388,IR103801-B-B-3-1,3966.029394,339.7198814,0.341677385
2035,GYKGPHA,Burundi - Rainfed_2018WS,3158718,IR11N313,4194.464713,351.6489095,0.293838885
2036,GYKGPHA,Burundi - Rainfed_2018WS,300160564,IR15L1361,3984.398625,298.1538934,0.492360925
2037,GYKGPHA,Burundi - Rainfed_2018WS,300100256,IR103787-B-B-1-1,3865.266874,336.8788885,0.353459944
2038,GYKGPHA,Burundi - Rainfed_2018WS,300718433,IR117826-B-43-1-2-5,3974.085327,296.0586564,0.505074887
2039,GYKGPHA,Burundi - Rainfed_2018WS,300287234,IR100842-B-B RGA-B RGA-B RGA-9,3994.086245,328.7966227,0.388147741
2040,GYKGPHA,Burundi - Rainfed_2018WS,4453621,IR100638-12-AJY 3-CMU 2,4068.882137,335.1935316,0.350242533
2041,GYKGPHA,Burundi - Rainfed_2018WS,300589996,IR108040-B-B-B-4-B-B,3942.37254,347.4356815,0.316255462
2042,GYKGPHA,Burundi - Rainfed_2018WS,2524949,IR09A130,3756.014769,299.5262657,0.49067223
2043,GYKGPHA,Burundi - Rainfed_2018WS,4277805,IR14L440,4028.269634,337.9029398,0.348342794
2044,GYKGPHA,Burundi - Rainfed_2018WS,300100048,IR103411-B-B-3-3,4055.726764,351.0771791,0.296350907
2045,GYKGPHA,Burundi - Rainfed_2018WS,3423716,IR12A136,4142.132434,348.9701778,0.310035726
